"QTA","FATTURATO","ANNOMESE","ART_COD"
2,279.8,"2019-06","ELXZPFGREEN"
15,1977.6,"2019-07","ELXZPFGREEN"
9,1259.1,"2019-08","ELXZPFGREEN"
8,1119.2,"2019-09","ELXZPFGREEN"
4,354.71,"2019-10","ELXZPFGREEN"
2,279.8,"2019-11","ELXZPFGREEN"
10,1399,"2019-12","ELXZPFGREEN"
5,699.5,"2020-01","ELXZPFGREEN"
1,139.9,"2020-02","ELXZPFGREEN"
2,179.8,"2020-05","ELXZPFGREEN"
5,250,"2020-10","ELXZPFGREEN"
2,90,"2020-11","ELXZPFGREEN"
1,50,"2020-12","ELXZPFGREEN"
1,50,"2021-01","ELXZPFGREEN"
1,50,"2021-02","ELXZPFGREEN"
1,50,"2021-03","ELXZPFGREEN"
1,51.99,"2021-08","ELXZPFGREEN"
1,51.99,"2021-09","ELXZPFGREEN"
1330,159162.27,"2018-03","ELXZS230A"
56,6569.58,"2018-04","ELXZS230A"
288,34121.38,"2018-05","ELXZS230A"
290,34731.09,"2018-06","ELXZS230A"
147,17345.75,"2018-07","ELXZS230A"
52,5915.26,"2018-08","ELXZS230A"
92,10980.8,"2018-09","ELXZS230A"
50,5905.28,"2018-10","ELXZS230A"
47,5593.5,"2018-11","ELXZS230A"
51,6084,"2018-12","ELXZS230A"
11,1318.9,"2019-01","ELXZS230A"
52,5984.9,"2019-02","ELXZS230A"
34,4021.7,"2019-03","ELXZS230A"
26,2837.61,"2019-04","ELXZS230A"
19,2084.25,"2019-05","ELXZS230A"
5,549.5,"2019-06","ELXZS230A"
5,493.7,"2019-07","ELXZS230A"
4,384.6,"2019-08","ELXZS230A"
4,314.6,"2019-09","ELXZS230A"
1,69.9,"2019-10","ELXZS230A"
1,119.9,"2019-11","ELXZS230A"
3,284.71,"2020-01","ELXZS230A"
3,359.7,"2020-02","ELXZS230A"
1,119.9,"2020-03","ELXZS230A"
1,119.9,"2020-04","ELXZS230A"
5,599.5,"2020-05","ELXZS230A"
3,289.8,"2020-06","ELXZS230A"
2,166.86,"2020-07","ELXZS230A"
4,334.7,"2020-08","ELXZS230A"
4,200,"2020-10","ELXZS230A"
1,50,"2020-11","ELXZS230A"
1,50,"2020-12","ELXZS230A"
1,50,"2021-03","ELXZS230A"
1,51.99,"2021-08","ELXZS230A"
1,40,"2021-11","ELXZS230A"
1,51.99,"2022-03","ELXZS230A"
1,379.9,"2018-03","H3GG925"
1,250,"2018-05","H3GG925"
1,379.9,"2020-02","H3GG925"
1,99.99,"2018-04","WIKPUREW"
1,99.99,"2018-09","WIKPUREW"
19,3738.1,"2018-03","BOHBBH21621"
14,2528.69,"2018-04","BOHBBH21621"
46,8907.5,"2018-05","BOHBBH21621"
46,8933.6,"2018-06","BOHBBH21621"
92,17865.1,"2018-07","BOHBBH21621"
101,19794.01,"2018-08","BOHBBH21621"
48,9289.5,"2018-09","BOHBBH21621"
18,3266.4,"2018-10","BOHBBH21621"
22,4176.84,"2018-11","BOHBBH21621"
13,2489.72,"2018-12","BOHBBH21621"
4,654.63,"2019-01","BOHBBH21621"
1,50,"2019-02","BOHBBH21621"
2,399.8,"2019-03","BOHBBH21621"
1,124.21,"2019-04","BOHBBH21621"
4,537.8,"2019-05","BOHBBH21621"
1,149.99,"2019-06","BOHBBH21621"
1,74.95,"2019-07","BOHBBH21621"
2,209.84,"2019-08","BOHBBH21621"
1,99.95,"2019-11","BOHBBH21621"
3,334.75,"2019-12","BOHBBH21621"
4,693.7,"2020-02","BOHBBH21621"
3,458.8,"2020-04","BOHBBH21621"
2,399.8,"2020-05","BOHBBH21621"
4,799.6,"2020-06","BOHBBH21621"
4,799.6,"2020-07","BOHBBH21621"
1,199.9,"2020-08","BOHBBH21621"
1,129.9,"2020-09","BOHBBH21621"
1,100,"2020-10","BOHBBH21621"
1,100,"2020-11","BOHBBH21621"
2,200,"2020-12","BOHBBH21621"
3,210,"2021-01","BOHBBH21621"
2,200,"2021-05","BOHBBH21621"
1,76.01,"2021-09","BOHBBH21621"
1,79.99,"2021-10","BOHBBH21621"
1,49.99,"2023-01","BOHBBH21621"
1,99.99,"2023-09","BOHBBH21621"
1,379.9,"2018-03","DYSDC45EU"
1,379.9,"2018-04","DYSDC45EU"
3,728.81,"2018-05","DYSDC45EU"
2,759.8,"2018-06","DYSDC45EU"
1,379.9,"2018-08","DYSDC45EU"
2,562.25,"2018-10","DYSDC45EU"
1,379.9,"2018-12","DYSDC45EU"
1,379.9,"2019-01","DYSDC45EU"
1,379.9,"2019-02","DYSDC45EU"
1,79,"2019-08","DYSDC45EU"
1,40,"2020-05","ALCPOP3"
1,20,"2020-10","ALCPOP3"
1,79.99,"2018-11","ALCPOP3S"
1,79.99,"2019-07","ALCPOP3S"
1,89.91,"2018-10","MOTG5CALLISTO"
1,119.9,"2018-12","MOTG5CALLISTO"
1,70,"2019-03","MOTG5CALLISTO"
1,70,"2019-08","MOTG5CALLISTO"
2,199.8,"2019-09","MOTG5CALLISTO"
1,99.9,"2020-05","MOTG5CALLISTO"
1,99.9,"2020-05","MOTG5CALLISTO"
1,119.9,"2018-04","MOTG5CALLISTOW"
2,189.8,"2019-09","MOTG5CALLISTOW"
1,70,"2019-10","MOTG5CALLISTOW"
1,29.99,"2019-12","MOTG5CALLISTOW"
1,199.9,"2019-08","MOTMOTOXPLAY"
2,100,"2020-10","MOTMOTOXPLAY"
1,50,"2020-12","MOTMOTOXPLAY"
1,159,"2018-07","GOLNEXUS5X"
1,179.9,"2019-09","GOLNEXUS5X"
2,199.8,"2020-02","GOLNEXUS5X"
1,179.9,"2018-03","GOLNEXUS5XW"
2,359.8,"2018-05","GOLNEXUS5XW"
1,149.91,"2018-08","GOLNEXUS5XW"
2,319.81,"2018-12","GOLNEXUS5XW"
1,109.01,"2019-02","GOLNEXUS5XW"
1,60,"2019-06","GOLNEXUS5XW"
1,60,"2019-10","GOLNEXUS5XW"
2,199.8,"2020-02","GOLNEXUS5XW"
1,99.9,"2020-07","GOLNEXUS5XW"
18,1385.82,"2018-03","IME8620"
10,738.9,"2018-04","IME8620"
4,272.9,"2018-05","IME8620"
2,153.98,"2018-06","IME8620"
4,307.96,"2018-07","IME8620"
6,424.95,"2018-08","IME8620"
2,153.98,"2018-10","IME8620"
3,230.97,"2018-11","IME8620"
3,230.97,"2018-12","IME8620"
2,153.98,"2019-01","IME8620"
1,76.99,"2019-03","IME8620"
1,39.9,"2019-05","IME8620"
1,76.99,"2019-08","IME8620"
1,76.99,"2020-05","IME8620"
1,46.19,"2020-07","IME8620"
1,20,"2021-04","IME8620"
73,13745.2,"2018-03","ELXZS345A"
87,16375.86,"2018-04","ELXZS345A"
127,23832.17,"2018-05","ELXZS345A"
110,20870.1,"2018-06","ELXZS345A"
80,14937.37,"2018-07","ELXZS345A"
29,5018.83,"2018-08","ELXZS345A"
45,8300.28,"2018-09","ELXZS345A"
21,3902.9,"2018-10","ELXZS345A"
20,3528.38,"2018-11","ELXZS345A"
11,2009,"2018-12","ELXZS345A"
6,999.5,"2019-01","ELXZS345A"
7,1097.51,"2019-02","ELXZS345A"
8,1370.23,"2019-03","ELXZS345A"
6,1054.5,"2019-04","ELXZS345A"
7,1069.59,"2019-05","ELXZS345A"
4,614.78,"2019-06","ELXZS345A"
4,663.79,"2019-07","ELXZS345A"
6,973.44,"2019-08","ELXZS345A"
3,453.6,"2019-09","ELXZS345A"
3,459.79,"2019-10","ELXZS345A"
3,208.98,"2019-11","ELXZS345A"
2,379.8,"2019-12","ELXZS345A"
2,289.8,"2020-01","ELXZS345A"
4,658.65,"2020-02","ELXZS345A"
1,189.9,"2020-03","ELXZS345A"
1,108.9,"2020-04","ELXZS345A"
2,278.9,"2020-05","ELXZS345A"
1,189.9,"2020-06","ELXZS345A"
1,76.93,"2020-07","ELXZS345A"
1,79.9,"2020-10","ELXZS345A"
1,100,"2020-11","ELXZS345A"
1,100,"2020-12","ELXZS345A"
2,149,"2021-01","ELXZS345A"
1,100,"2021-04","ELXZS345A"
1,79.99,"2021-06","ELXZS345A"
1,80,"2021-09","ELXZS345A"
1,99.99,"2021-11","ELXZS345A"
1,129.9,"2018-06","TIMWINE"
1,159.99,"2018-03","LSI51830"
1,159.99,"2018-05","LSI51830"
1,159.99,"2018-06","LSI51830"
2,319.98,"2019-12","LSI51830"
1,159.99,"2020-01","LSI51830"
1,159.99,"2020-06","LSI51830"
1,49.99,"2020-08","LSI51830"
1,159.99,"2020-12","LSI51830"
1,60.01,"2021-12","LSI51830"
1,159.99,"2022-01","LSI51830"
1,10,"2022-03","LSI51830"
1,69.99,"2022-04","LSI51830"
1,159.99,"2023-12","LSI51830"
357,177759.28999999998,"2018-03","WHIAWE7010"
42,19171.29,"2018-04","WHIAWE7010"
65,31028.99,"2018-05","WHIAWE7010"
49,21184.37,"2018-06","WHIAWE7010"
21,7994.99,"2018-07","WHIAWE7010"
18,7213,"2018-08","WHIAWE7010"
11,4444.33,"2018-09","WHIAWE7010"
12,4610.21,"2018-10","WHIAWE7010"
19,6721,"2018-11","WHIAWE7010"
9,3141,"2018-12","WHIAWE7010"
9,2672,"2019-01","WHIAWE7010"
5,1311.3,"2019-02","WHIAWE7010"
3,857,"2019-03","WHIAWE7010"
6,3996.7,"2018-03","IRO886"
39,30264.3,"2018-04","IRO886"
26,19676.2,"2018-05","IRO886"
9,6999.1,"2018-06","IRO886"
2,1299.89,"2018-07","IRO886"
7,4912.5,"2018-08","IRO886"
5,3699.59,"2018-09","IRO886"
2,1599.8,"2018-10","IRO886"
5,3999.5,"2018-11","IRO886"
1,730,"2018-12","IRO886"
1,799.9,"2019-01","IRO886"
1,519.91,"2019-04","IRO886"
5,3999.5,"2019-08","IRO886"
1,799.9,"2019-10","IRO886"
1,799.9,"2020-01","IRO886"
1,799.9,"2020-09","IRO886"
4,3199.6,"2020-10","IRO886"
4,3199.6,"2020-11","IRO886"
2,1599.8,"2020-12","IRO886"
2,1599.8,"2021-01","IRO886"
1,45,"2021-12","IRO886"
1,1,"2018-09","GOLZERO"
1,129,"2019-09","GOLZERO"
2,918,"2018-03","GOLFH4U2VDN1"
3,1497,"2018-04","GOLFH4U2VDN1"
3,1767,"2018-05","GOLFH4U2VDN1"
1,449,"2018-07","GOLFH4U2VDN1"
1,399,"2018-10","GOLFH4U2VDN1"
1,349,"2018-12","GOLFH4U2VDN1"
16,5428.85,"2018-03","ROARO8366EA"
3,1049.97,"2018-04","ROARO8366EA"
6,2099.94,"2018-05","ROARO8366EA"
2,699.98,"2018-06","ROARO8366EA"
4,1399.96,"2018-07","ROARO8366EA"
4,1019.98,"2018-08","ROARO8366EA"
6,2099.94,"2018-09","ROARO8366EA"
2,699.98,"2018-10","ROARO8366EA"
2,699.98,"2018-11","ROARO8366EA"
3,909.88,"2018-12","ROARO8366EA"
1,239.9,"2019-01","ROARO8366EA"
1,349.99,"2019-06","ROARO8366EA"
1,349.99,"2019-07","ROARO8366EA"
2,349.5,"2019-08","ROARO8366EA"
1,349.99,"2020-02","ROARO8366EA"
1,349.99,"2020-05","ROARO8366EA"
1,349.99,"2020-06","ROARO8366EA"
3,300,"2020-10","ROARO8366EA"
1,100,"2020-11","ROARO8366EA"
1,100,"2018-12","SONXPERIAM4AQUA"
1,129.9,"2019-11","SONXPERIAM4AQUA"
1,50,"2020-11","SONXPERIAM4AQUA"
1,199.9,"2018-03","SONXPERIAM4AQUAW"
1,119.9,"2019-05","SONXPERIAM4AQUAW"
1,129.9,"2019-06","SONXPERIAM4AQUAW"
1,99.91,"2019-10","SONXPERIAM4AQUAW"
1,229.9,"2018-05","HUASHOTXW"
1,229.9,"2018-07","HUASHOTXW"
1,120,"2019-08","HUASHOTXW"
1,60,"2019-10","HUASHOTXW"
1,99.99,"2020-01","HUASHOTXW"
1,50,"2020-11","HUASHOTXW"
2,738,"2018-03","IRO390T"
1,369,"2018-05","IRO390T"
1,369,"2018-06","IRO390T"
1,369,"2018-08","IRO390T"
5,1471.85,"2018-09","IRO390T"
1,369,"2018-10","IRO390T"
74,27372.6,"2018-11","IRO390T"
56,20624.4,"2018-12","IRO390T"
34,12471.69,"2019-01","IRO390T"
18,6658.2,"2019-02","IRO390T"
29,10617.2,"2019-03","IRO390T"
11,3959,"2019-04","IRO390T"
16,5736.59,"2019-05","IRO390T"
9,3329.1,"2019-06","IRO390T"
18,6398.4,"2019-07","IRO390T"
22,7950.2,"2019-08","IRO390T"
15,5548.5,"2019-09","IRO390T"
16,5714.6,"2019-10","IRO390T"
22,7899.1,"2019-11","IRO390T"
21,7767.9,"2019-12","IRO390T"
18,6658.2,"2020-01","IRO390T"
11,3808.1,"2020-02","IRO390T"
2,739.8,"2020-03","IRO390T"
2,739.8,"2020-04","IRO390T"
8,2959.2,"2020-05","IRO390T"
9,3328.2,"2020-06","IRO390T"
8,2959.2,"2020-07","IRO390T"
11,3948,"2020-08","IRO390T"
11,3637.29,"2020-09","IRO390T"
12,4333.95,"2020-10","IRO390T"
12,4327.83,"2020-11","IRO390T"
14,5097.7,"2020-12","IRO390T"
8,2778.3,"2021-01","IRO390T"
4,1503.7,"2021-02","IRO390T"
10,3700.4,"2021-03","IRO390T"
3,1109.7,"2021-04","IRO390T"
4,1479.6,"2021-05","IRO390T"
3,1109.7,"2021-06","IRO390T"
4,1479.6,"2021-07","IRO390T"
2,739.8,"2021-08","IRO390T"
2,629.9,"2021-09","IRO390T"
1,369.9,"2021-10","IRO390T"
3,889.79,"2021-11","IRO390T"
2,739.8,"2021-12","IRO390T"
6,1879.51,"2022-01","IRO390T"
1,369.9,"2022-02","IRO390T"
4,1249.79,"2022-03","IRO390T"
2,739.8,"2022-04","IRO390T"
1,369.9,"2022-05","IRO390T"
1,369.9,"2022-07","IRO390T"
5,1714.02,"2022-08","IRO390T"
4,1358.7,"2022-09","IRO390T"
3,1109.7,"2022-10","IRO390T"
1,369.9,"2022-11","IRO390T"
6,2107.4,"2022-12","IRO390T"
2,469.9,"2023-01","IRO390T"
2,638.9,"2023-02","IRO390T"
2,627.81,"2023-03","IRO390T"
3,1109.7,"2023-04","IRO390T"
2,739.8,"2023-05","IRO390T"
3,839.8,"2023-06","IRO390T"
1,369.9,"2023-07","IRO390T"
6,1949.5,"2023-08","IRO390T"
1,235.91,"2023-09","IRO390T"
4,1360.61,"2023-10","IRO390T"
2,739.8,"2023-11","IRO390T"
4,359.6,"2019-03","ARI2741"
7,629.3,"2019-04","ARI2741"
5,398.69,"2019-05","ARI2741"
7,539.49,"2019-06","ARI2741"
1,67.99,"2019-07","ARI2741"
2,179.8,"2019-08","ARI2741"
3,269.7,"2019-09","ARI2741"
2,179.8,"2019-10","ARI2741"
1,89.9,"2020-01","ARI2741"
1,59.9,"2018-03","ARI2774"
1,59.9,"2018-04","ARI2774"
1,99.9,"2019-12","HTCA9"
1,70,"2018-03","ASUZENFLASER55R"
1,150,"2018-06","ASUZENFLASER55R"
1,129,"2019-02","ASUZENFLASER55R"
1,249.99,"2020-02","ELXZUOANIMAL+"
1,449,"2018-09","HOOWDXA5106AHS"
2,149.99,"2018-03","WIKRAINBOWJAM4G"
1,79.99,"2018-09","WIKRAINBOWJAM4G"
1,20,"2020-10","WIKRAINBOWJAM4G"
6,1169.4,"2018-03","MIESWINGH1ECOLINE"
9,1498.3,"2018-04","MIESWINGH1ECOLINE"
9,1658.73,"2018-05","MIESWINGH1ECOLINE"
10,1929,"2018-06","MIESWINGH1ECOLINE"
14,2748.6,"2018-07","MIESWINGH1ECOLINE"
11,2198.9,"2018-08","MIESWINGH1ECOLINE"
3,558.8,"2018-09","MIESWINGH1ECOLINE"
2,399.8,"2018-10","MIESWINGH1ECOLINE"
1,199.9,"2018-11","MIESWINGH1ECOLINE"
3,599.7,"2018-12","MIESWINGH1ECOLINE"
1,134.9,"2019-04","MIESWINGH1ECOLINE"
1,199.9,"2019-05","MIESWINGH1ECOLINE"
1,199.9,"2020-05","MIESWINGH1ECOLINE"
2,718,"2018-03","DYSV6MATTRESS"
2,718,"2018-04","DYSV6MATTRESS"
2,718,"2018-06","DYSV6MATTRESS"
5,1635,"2018-08","DYSV6MATTRESS"
2,608.9,"2018-09","DYSV6MATTRESS"
2,568.91,"2018-10","DYSV6MATTRESS"
2,548,"2018-11","DYSV6MATTRESS"
2,399.9,"2018-12","DYSV6MATTRESS"
2,298,"2019-01","DYSV6MATTRESS"
1,179.5,"2019-04","DYSV6MATTRESS"
1,100,"2020-10","DYSV6MATTRESS"
22,2559.71,"2018-03","WIKFEVER"
8,929.93,"2018-04","WIKFEVER"
9,1069.92,"2018-05","WIKFEVER"
5,539.87,"2018-06","WIKFEVER"
4,479.96,"2018-07","WIKFEVER"
7,839.93,"2018-08","WIKFEVER"
1,69.99,"2018-09","WIKFEVER"
12,1409.89,"2018-03","WIKFEVERW"
6,719.94,"2018-04","WIKFEVERW"
8,928.93,"2018-05","WIKFEVERW"
4,449.97,"2018-06","WIKFEVERW"
5,559.96,"2018-07","WIKFEVERW"
2,239.98,"2018-08","WIKFEVERW"
1,70,"2018-09","WIKFEVERW"
1,20,"2021-01","WIKFEVERW"
26,2969.79,"2018-03","WIKFEVERG"
15,1739.87,"2018-04","WIKFEVERG"
11,1299.9,"2018-05","WIKFEVERG"
9,959.93,"2018-06","WIKFEVERG"
3,359.97,"2018-07","WIKFEVERG"
6,669.95,"2018-08","WIKFEVERG"
1,99.99,"2018-11","WIKFEVERG"
1,99.99,"2018-12","WIKFEVERG"
1,70,"2019-01","WIKFEVERG"
1,99.99,"2019-02","WIKFEVERG"
1,20,"2019-03","WIKFEVERG"
1,79.99,"2019-08","WIKFEVERG"
1,20,"2020-10","WIKFEVERG"
1,89.99,"2018-03","WIKRAINBOWJAM4GBL"
1,79.99,"2018-07","WIKRAINBOWJAM4GBL"
2,239.98,"2018-03","WIKPULP"
3,300.98,"2018-04","WIKPULP"
1,109.99,"2018-06","WIKPULP"
1,109.99,"2018-07","WIKPULP"
1,59.99,"2020-01","WIKPULP"
1,20,"2021-01","WIKPULP"
1,119.99,"2018-06","WIKPULPCH"
1,70,"2018-08","WIKPULPCH"
1,99.99,"2018-09","WIKPULPCH"
1,99.99,"2018-11","WIKPULPCH"
1,99.99,"2018-12","WIKPULPCH"
1,99.99,"2019-09","WIKPULPCH"
1,119.99,"2018-04","WIKPULPB"
1,99.99,"2018-09","WIKPULPB"
1,69.99,"2020-05","WIKPULPB"
1,119.99,"2018-03","WIKPULPW"
1,119.99,"2018-04","WIKPULPW"
3,329.98,"2018-05","WIKPULPW"
2,239.98,"2018-06","WIKPULPW"
1,109.99,"2018-07","WIKPULPW"
6,619.94,"2018-08","WIKPULPW"
2,169.99,"2018-09","WIKPULPW"
1,79.99,"2018-11","WIKPULPW"
1,50,"2019-07","WIKPULPW"
2,169.99,"2019-12","WIKPULPW"
1,69.99,"2020-03","WIKPULPW"
1,69.99,"2020-05","WIKPULPW"
1,69.99,"2020-05","WIKPULPW"
3,2094,"2018-03","SIEWP10T237IT"
11,6913.1,"2018-04","SIEWP10T237IT"
4,2583.7,"2018-05","SIEWP10T237IT"
3,1716,"2018-06","SIEWP10T237IT"
8,4878.41,"2018-07","SIEWP10T237IT"
3,1795,"2018-08","SIEWP10T237IT"
4,2284.7,"2018-09","SIEWP10T237IT"
1,698,"2018-10","SIEWP10T237IT"
6,4189,"2018-11","SIEWP10T237IT"
4,2698,"2018-12","SIEWP10T237IT"
4,2566.2,"2019-01","SIEWP10T237IT"
13,6437.7,"2019-02","SIEWP10T237IT"
9,4227.02,"2019-03","SIEWP10T237IT"
4,1786,"2019-04","SIEWP10T237IT"
3,1397.99,"2019-05","SIEWP10T237IT"
1,499,"2019-06","SIEWP10T237IT"
2,903.15,"2019-07","SIEWP10T237IT"
1,89.9,"2018-06","NOKLUMIA550"
1,5,"2022-06","NOKLUMIA550"
1,120,"2019-07","WIKPULPFABW"
1,349,"2018-05","CANGSV149DH3Q"
1,499,"2018-07","CANGSV1411DH3Q"
1,99.9,"2018-09","TIMY6W"
1,99.9,"2018-03","TIMY6"
1,79.9,"2020-08","TIMY6"
1,199.99,"2018-04","ASUZENFONE255B64"
1,170,"2018-05","ASUZENFONE255B64"
1,199.99,"2018-10","ASUZENFONE255B64"
1,199.99,"2019-01","ASUZENFONE255B64"
1,149.99,"2019-11","ASUZENFONE255B64"
1,149.99,"2020-02","ASUZENFONE255B64"
1,99.99,"2020-05","ASUZENFONE255B64"
1,70,"2020-06","ASUZENFONE255B64"
1,10,"2020-10","ASUZENFONE255B64"
1,10,"2020-12","ASUZENFONE255B64"
1,10,"2021-01","ASUZENFONE255B64"
1,20.99,"2021-09","ASUZENFONE255B64"
1,20.99,"2021-11","ASUZENFONE255B64"
634,113180.69,"2018-03","ELXZS340A"
595,106170.5,"2018-04","ELXZS340A"
111,19049.99,"2018-05","ELXZS340A"
103,18354.8,"2018-06","ELXZS340A"
78,13837.48,"2018-07","ELXZS340A"
85,14976.68,"2018-08","ELXZS340A"
71,12772.9,"2018-09","ELXZS340A"
40,6856.18,"2018-10","ELXZS340A"
35,6211.6,"2018-11","ELXZS340A"
21,3777.9,"2018-12","ELXZS340A"
34,5788.99,"2019-01","ELXZS340A"
23,4137.7,"2019-02","ELXZS340A"
23,4137.7,"2019-03","ELXZS340A"
11,1893.91,"2019-04","ELXZS340A"
13,2153.8,"2019-05","ELXZS340A"
3,474.71,"2019-06","ELXZS340A"
7,1104.5,"2019-07","ELXZS340A"
8,1024.49,"2019-08","ELXZS340A"
6,707.65,"2019-09","ELXZS340A"
3,329.7,"2019-10","ELXZS340A"
5,734.51,"2019-11","ELXZS340A"
4,569.6,"2019-12","ELXZS340A"
8,1082.3,"2020-01","ELXZS340A"
10,1638.19,"2020-02","ELXZS340A"
4,623.64,"2020-03","ELXZS340A"
2,359.8,"2020-05","ELXZS340A"
2,359.8,"2020-06","ELXZS340A"
5,809.5,"2020-07","ELXZS340A"
1,179.9,"2020-08","ELXZS340A"
1,179.9,"2020-09","ELXZS340A"
4,559.8,"2020-10","ELXZS340A"
1,100,"2020-11","ELXZS340A"
2,200,"2020-12","ELXZS340A"
2,190,"2021-01","ELXZS340A"
2,200,"2021-02","ELXZS340A"
2,150,"2021-03","ELXZS340A"
1,100,"2021-04","ELXZS340A"
2,200,"2021-05","ELXZS340A"
1,99.99,"2021-06","ELXZS340A"
3,268.98,"2021-07","ELXZS340A"
1,99.99,"2021-08","ELXZS340A"
1,69.99,"2021-12","ELXZS340A"
1,76.01,"2022-01","ELXZS340A"
1,99.99,"2022-02","ELXZS340A"
2,179.99,"2022-03","ELXZS340A"
1,80,"2022-04","ELXZS340A"
1,80,"2022-06","ELXZS340A"
1,119.51,"2018-11","ELXZS320A"
1,119.51,"2018-12","ELXZS320A"
1,89.99,"2019-06","ELXZS320A"
1,50,"2021-05","ELXZS320A"
1,51.99,"2022-01","ELXZS320A"
28,4257.2,"2018-03","VIEVR101"
22,3457.8,"2018-04","VIEVR101"
13,2078.7,"2018-05","VIEVR101"
17,2718.3,"2018-06","VIEVR101"
14,2238.6,"2018-07","VIEVR101"
8,1279.2,"2018-08","VIEVR101"
20,3198,"2018-09","VIEVR101"
10,1599,"2018-10","VIEVR101"
13,1993.71,"2018-11","VIEVR101"
27,4257.3,"2018-12","VIEVR101"
6,899.4,"2019-01","VIEVR101"
2,259.8,"2019-02","VIEVR101"
2,289.9,"2019-03","VIEVR101"
1,159.9,"2019-04","VIEVR101"
3,394.51,"2019-05","VIEVR101"
4,398.7,"2019-06","VIEVR101"
3,479.7,"2019-07","VIEVR101"
1,89,"2019-08","VIEVR101"
1,159.9,"2019-09","VIEVR101"
1,79.9,"2019-10","VIEVR101"
1,120.99,"2019-11","VIEVR101"
4,484.78,"2019-12","VIEVR101"
9,1309.1,"2020-02","VIEVR101"
2,259.8,"2020-03","VIEVR101"
3,390.75,"2020-05","VIEVR101"
2,319.8,"2020-06","VIEVR101"
2,319.8,"2020-07","VIEVR101"
4,550.65,"2020-08","VIEVR101"
2,319.8,"2020-09","VIEVR101"
3,300,"2020-10","VIEVR101"
3,300,"2020-11","VIEVR101"
2,170,"2020-12","VIEVR101"
2,200,"2021-02","VIEVR101"
1,100,"2021-03","VIEVR101"
1,70.95,"2021-04","VIEVR101"
2,159.99,"2021-06","VIEVR101"
1,99.99,"2021-07","VIEVR101"
2,175.94,"2021-10","VIEVR101"
2,174.99,"2021-12","VIEVR101"
2,199.98,"2022-02","VIEVR101"
1,99.99,"2022-05","VIEVR101"
1,99.99,"2023-04","VIEVR101"
1,99.99,"2023-12","VIEVR101"
4,359.96,"2018-03","MOTMOTOG5LTE"
2,164.99,"2018-04","MOTMOTOG5LTE"
1,69.99,"2018-05","MOTMOTOG5LTE"
1,99.99,"2018-06","MOTMOTOG5LTE"
1,99.99,"2018-07","MOTMOTOG5LTE"
1,99.99,"2018-08","MOTMOTOG5LTE"
2,169.99,"2018-09","MOTMOTOG5LTE"
1,99.99,"2018-12","MOTMOTOG5LTE"
2,169.99,"2019-01","MOTMOTOG5LTE"
1,70,"2019-03","MOTMOTOG5LTE"
1,73.27,"2019-07","MOTMOTOG5LTE"
1,89,"2019-08","MOTMOTOG5LTE"
1,30,"2019-11","MOTMOTOG5LTE"
1,69.99,"2020-02","MOTMOTOG5LTE"
1,19.99,"2020-06","MOTMOTOG5LTE"
2,40,"2020-10","MOTMOTOG5LTE"
1,119.9,"2018-04","OMNLUMIA640"
1,10,"2020-09","OMNLUMIA640"
1,10,"2021-02","OMNLUMIA640"
1,179.9,"2018-03","MOTMOTOX+1"
1,179.9,"2018-04","MOTMOTOX+1"
1,149.91,"2018-06","MOTMOTOX+1"
1,179.9,"2018-08","MOTMOTOX+1"
1,179.9,"2018-12","MOTMOTOX+1"
2,192,"2019-05","MOTMOTOX+1"
2,319.8,"2019-07","MOTMOTOX+1"
2,319.8,"2019-08","MOTMOTOX+1"
3,299.99,"2020-02","MOTMOTOX+1"
2,239.98,"2020-05","MOTMOTOX+1"
2,209.99,"2020-06","MOTMOTOX+1"
1,119.99,"2020-09","MOTMOTOX+1"
2,100,"2020-10","MOTMOTOX+1"
16,5904.99,"2018-03","IGNLTE6210"
23,8423.3,"2018-04","IGNLTE6210"
26,9735,"2018-05","IGNLTE6210"
27,9175.89,"2018-06","IGNLTE6210"
27,8053,"2018-07","IGNLTE6210"
8,2392,"2018-08","IGNLTE6210"
2,598,"2018-09","IGNLTE6210"
1,259,"2018-11","IGNLTE6210"
1,200,"2018-12","IGNLTE6210"
1,249,"2019-03","IGNLTE6210"
1,59.9,"2018-11","ELXZB5104WDB"
10,3587.97,"2018-03","WHIAWE6010"
47,18423,"2018-04","WHIAWE6010"
47,18226.94,"2018-05","WHIAWE6010"
63,19397.01,"2018-06","WHIAWE6010"
8,2342,"2018-07","WHIAWE6010"
10,2940,"2018-08","WHIAWE6010"
4,1196,"2018-09","WHIAWE6010"
3,968.98,"2018-10","WHIAWE6010"
2,698,"2018-11","WHIAWE6010"
2,568,"2018-12","WHIAWE6010"
15,4466,"2019-03","WHIAWE6010"
15,4466,"2019-03","WHIAWE6010"
21,6223.98,"2019-04","WHIAWE6010"
8,2402,"2019-05","WHIAWE6010"
4,1206.9,"2019-06","WHIAWE6010"
6,1694,"2019-08","WHIAWE6010"
10,2790,"2019-09","WHIAWE6010"
8,2232,"2019-10","WHIAWE6010"
19,5203.34,"2019-11","WHIAWE6010"
23,6232.7,"2019-12","WHIAWE6010"
9,2399.01,"2020-01","WHIAWE6010"
5,1395,"2020-02","WHIAWE6010"
3,837,"2020-04","WHIAWE6010"
4,1076,"2020-05","WHIAWE6010"
4,1060.2,"2020-06","WHIAWE6010"
8,2133,"2020-08","WHIAWE6010"
2,558,"2020-09","WHIAWE6010"
